Date,AveragePrice,TotalVolume,Plu4046,Plu4225,Plu4770,TotalBags,SmallBags,LargeBags,XLargeBags,Type,Year,Region,,Type,Organic,,
9/2/2018,1.101780602,25744.83,7757.75,62.56,0,5866.35,0,0,0,Organic,2018,Houston,,,,,
9/9/2018,1.026712048,1040294.48,524526.97,152625.58,3680.76,121944.13,0,0,0,Conventional,2018,Houston,,,,,
9/9/2018,1.107962877,29018.61,8060.88,131.08,0,8465.99,0,0,0,Organic,2018,Houston,,,,,
9/16/2018,1.026806275,1031876.52,519663.23,148802.18,3920.73,127389.48,0,0,0,Conventional,2018,Houston,,,,,
9/16/2018,1.097757538,29096.47,7886.05,540.1,0,7601.12,0,0,0,Organic,2018,Houston,,,,,
9/23/2018,0.897151974,1085096.85,510398.94,192407.44,5260.33,95174.88,0,0,0,Conventional,2018,Houston,,,,,
9/23/2018,1.125676062,21910.23,6939.58,141.05,0,4722.62,0,0,0,Organic,2018,Houston,,,,,
9/30/2018,0.719886822,1323027.26,632335.16,163874.6,3907.35,108533.78,0,0,0,Conventional,2018,Houston,,,,,
9/30/2018,1.525136717,20741.26,5523.4,167.69,0,5868.92,0,0,0,Organic,2018,Houston,,,,,
10/7/2018,0.784134656,1215754.03,640358.58,138974.57,3173.95,122645.77,0,0,0,Conventional,2018,Houston,,,,,
10/7/2018,1.631574385,19111.23,4813.94,74.26,0,7445.4,0,0,0,Organic,2018,Houston,,,,,
10/14/2018,0.912956791,1025260.68,477198.64,244221.16,4812.73,111053.52,0,0,0,Conventional,2018,Houston,,,,,
10/14/2018,1.620719861,20646.81,4708.58,95.54,0,8618.26,0,0,0,Organic,2018,Houston,,,,,
10/21/2018,0.947410506,955893.03,456656.52,192632.59,4346.56,110420.25,0,0,0,Conventional,2018,Houston,,,,,
10/21/2018,1.498835852,20484.99,4602.16,138.65,0,9717.03,0,0,0,Organic,2018,Houston,,,,,
10/28/2018,0.812006719,1106301.09,499891.24,161974.39,4159.66,134362.82,0,0,0,Conventional,2018,Houston,,,,,
10/28/2018,1.541670186,19437.72,3968.21,122.42,0,10144.5,0,0,0,Organic,2018,Houston,,,,,
11/4/2018,0.793395911,1121136.12,475514.34,260801.52,7050.77,104931.55,0,0,0,Conventional,2018,Houston,,,,,
11/4/2018,1.447954792,20661.07,4348.97,42.15,0,8274.09,0,0,0,Organic,2018,Houston,,,,,
11/11/2018,0.725541,1204808.11,712013.54,103717.53,3733.31,103117.39,0,0,0,Conventional,2018,Houston,,,,,
11/11/2018,1.365278507,19736.93,6092.55,28.74,0,5277.96,0,0,0,Organic,2018,Houston,,,,,
11/18/2018,0.737637885,844065.42,470822.32,47384.89,1488.04,92043.67,0,0,0,Conventional,2018,Houston,,,,,
11/18/2018,1.448203727,17893.51,4933.34,17.26,0,4613.57,0,0,0,Organic,2018,Houston,,,,,
11/25/2018,1.007390904,493838.5,254378.7,82294.21,1719.81,92397.35,0,0,0,Conventional,2018,Houston,,,,,
11/25/2018,1.556548372,13775.69,2843.14,28.9,0,5682.86,0,0,0,Organic,2018,Houston,,,,,
12/2/2018,0.868904456,983498.76,468984.1,231107.67,7442.64,103259.73,0,0,0,Conventional,2018,Houston,,,,,
12/2/2018,1.589269044,18534.77,3366.3,49.75,0,8703.45,0,0,0,Organic,2018,Houston,,,,,
12/9/2018,0.903024535,950424.16,459768.04,162370.27,1735,134159.89,0,0,0,Conventional,2018,Houston,,,,,
12/9/2018,1.648743649,21133.83,4959.41,96.5,0,8600.55,0,0,0,Organic,2018,Houston,,,,,
12/16/2018,0.810526983,1094320.4,649678.32,131816.56,1183.25,123602.64,0,0,0,Conventional,2018,Houston,,,,,
12/16/2018,1.734636318,16954.82,4825.29,88.59,0,5333.61,0,0,0,Organic,2018,Houston,,,,,
12/23/2018,0.846406478,977094.8,465305.29,190354.11,7391.83,109883.55,0,0,0,Conventional,2018,Houston,,,,,
12/23/2018,1.5994915,18617.08,3980.86,84.43,0,8910.3,0,0,0,Organic,2018,Houston,,,,,
12/30/2018,0.675592978,1268927.61,547197.58,246626.85,2406.03,115074.15,0,0,0,Conventional,2018,Houston,,,,,
12/30/2018,1.612166335,14715.14,3453.25,79.12,0,7035.66,0,0,0,Organic,2018,Houston,,,,,
1/7/2019,0.665727197,1413601.58,807237.63,153142.63,2121.58,99656.94,0,0,0,Conventional,2019,Houston,,,,,
1/7/2019,1.645930936,18156.42,4658.13,58.05,0,7823.16,0,0,0,Organic,2019,Houston,,,,,
1/13/2019,0.768863725,1333427.74,650413.1,230082.2,2528.91,108837.27,0,0,0,Conventional,2019,Houston,,,,,
1/13/2019,1.652994846,18287.87,4756.79,15.98,0,7073.46,0,0,0,Organic,2019,Houston,,,,,
1/20/2019,0.780201046,1255896.55,622351.53,207358.79,2207.54,122039.64,0,0,0,Conventional,2019,Houston,,,,,
1/20/2019,1.661661208,18125,5081.62,47.65,0,7016.76,0,0,0,Organic,2019,Houston,,,,,
1/27/2019,0.748475085,1298228.13,733218.14,178566.63,2554.01,114230.31,0,0,0,Conventional,2019,Houston,,,,,
1/27/2019,1.573319479,18569.38,4282.68,52.51,0,8765.01,0,0,0,Organic,2019,Houston,,,,,
2/3/2019,0.696030735,1547846.18,532606.48,440297.6,6809.77,153630.28,0,0,0,Conventional,2019,Houston,,,,,
2/3/2019,1.464491742,15659.47,3859.31,83.31,0,7804.91,0,0,0,Organic,2019,Houston,,,,,
2/10/2019,0.684185486,1265182.37,610573.53,219400.97,4188.75,107436.81,0,0,0,Conventional,2019,Houston,,,,,
2/10/2019,1.433742609,21700.71,6336.53,163.6,0,8677.46,0,0,0,Organic,2019,Houston,,,,,
2/17/2019,0.743599097,1209128.05,594460.7,159110.26,126468.32,106929.53,0,0,0,Conventional,2019,Houston,,,,,
2/17/2019,1.554236889,22034.43,5353.17,78.95,0,6984.21,0,0,0,Organic,2019,Houston,,,,,
2/24/2019,0.704836806,1144788.84,600335.96,103668.19,70800.25,141702.95,0,0,0,Conventional,2019,Houston,,,,,
2/24/2019,1.451259111,24940.29,4782.59,38.26,0,8499.23,0,0,0,Organic,2019,Houston,,,,,
3/3/2019,0.753463192,1046704.45,610305.92,114726.04,31751.72,122226.23,0,0,0,Conventional,2019,Houston,,,,,
3/3/2019,1.595377133,24186.86,5598.09,106.38,0,8506.05,0,0,0,Organic,2019,Houston,,,,,
3/10/2019,0.632436815,1404142.16,656823.2,162476.8,38771.02,121138.85,0,0,0,Conventional,2019,Houston,,,,,
3/10/2019,1.52350404,21357.95,4456.06,83.1,0,9226.35,0,0,0,Organic,2019,Houston,,,,,
3/17/2019,0.597121045,1349018.11,748235.79,106672.12,21361.59,112836.06,0,0,0,Conventional,2019,Houston,,,,,
3/17/2019,1.547810261,20579.97,4755.36,85.23,0,7972.91,0,0,0,Organic,2019,Houston,,,,,
3/24/2019,0.74370753,1202059.1,596813.71,93246.62,75960.23,148599.48,0,0,0,Conventional,2019,Houston,,,,,
3/24/2019,1.505472591,21522.75,7199.53,101.35,0,7375.2,0,0,0,Organic,2019,Houston,,,,,
3/31/2019,0.742323327,1272937.41,587195.27,107775.83,137480.12,109769.66,0,0,0,Conventional,2019,Houston,,,,,
3/31/2019,1.277790263,20704.93,7428.53,110.15,0,6828.81,0,0,0,Organic,2019,Houston,,,,,
4/7/2019,0.79806078,1174577.69,495683.68,156001.2,104256.33,130747.15,0,0,0,Conventional,2019,Houston,,,,,
4/7/2019,1.354605263,23763.52,9210.87,49.45,0,7453.95,0,0,0,Organic,2019,Houston,,,,,
4/14/2019,0.918459446,1170142.05,503190.19,111736.96,171332.23,95532.91,0,0,0,Conventional,2019,Houston,,,,,
4/14/2019,1.288124761,26525.43,12777.92,112.72,0,7213.11,0,0,0,Organic,2019,Houston,,,,,
4/21/2019,0.984044095,1121270,502742.55,101621.07,128691.7,93416.35,0,0,0,Conventional,2019,Houston,,,,,
4/21/2019,1.538928419,23646.24,9357.18,92.96,0,6610.01,0,0,0,Organic,2019,Houston,,,,,
4/28/2019,1.068900294,926048.37,496837.01,97991.65,39933.97,102215.75,0,0,0,Conventional,2019,Houston,,,,,
4/28/2019,1.666247593,23212.49,7070.7,90.63,0,7676.81,0,0,0,Organic,2019,Houston,,,,,
5/5/2019,0.894316469,1307686.29,610852.01,260637.19,10382.79,135558.62,0,0,0,Conventional,2019,Houston,,,,,
5/5/2019,1.530731928,20427.69,6356.92,82.83,0,5048.27,0,0,0,Organic,2019,Houston,,,,,
5/12/2019,0.863343854,1258021.78,595480.16,217750.46,5794.71,126714.54,0,0,0,Conventional,2019,Houston,,,,,
5/12/2019,1.494273689,21493.53,5248.79,86.77,0,5937.36,0,0,0,Organic,2019,Houston,,,,,
5/19/2019,0.974374576,949532.99,501742.13,125777.77,4050.03,129596.4,0,0,0,Conventional,2019,Houston,,,,,
5/19/2019,1.854168373,21808.22,5727.45,83.53,0,6888.66,0,0,0,Organic,2019,Houston,,,,,
5/26/2019,1.046462564,929592.73,436270.67,117339.75,5269.09,149577.09,0,0,0,Conventional,2019,Houston,,,,,
5/26/2019,2.048991398,20510.94,5420.33,72.99,0,7043.01,0,0,0,Organic,2019,Houston,,,,,
6/2/2019,1.049169426,979925.16,378163,185243.98,4741.28,110457.71,0,0,0,Conventional,2019,Houston,,,,,
6/2/2019,1.696218154,25415.63,12830.51,157.84,0,6229.52,0,0,0,Organic,2019,Houston,,,,,
6/9/2019,1.066581873,1003657.23,398172.01,208599.19,3942.07,108623.54,0,0,0,Conventional,2019,Houston,,,,,
6/9/2019,1.69711445,21452.67,8121.07,96.88,0,4423.52,0,0,0,Organic,2019,Houston,,,,,
6/16/2019,1.175916971,902216.78,410116.59,157631.57,3551.01,100358.06,0,0,0,Conventional,2019,Houston,,,,,
6/16/2019,2.162216492,12308.48,4725.4,235.63,0,2271.41,0,0,0,Organic,2019,Houston,,,,,
6/23/2019,1.054823497,1080751.02,410220.54,258718.64,3244.36,111540.58,0,0,0,Conventional,2019,Houston,,,,,
6/23/2019,2.204407141,11340,7004.49,118.6,0,1176.92,0,0,0,Organic,2019,Houston,,,,,
6/30/2019,1.081260948,997745.07,366153.33,315510.69,2872.62,131400.05,0,0,0,Conventional,2019,Houston,,,,,
6/30/2019,2.251697751,12669.71,8387.83,35.62,0,3468.28,0,0,0,Organic,2019,Houston,,,,,
7/7/2019,1.195125528,917602.69,437993.23,250917.14,3345.05,128668.34,0,0,0,Conventional,2019,Houston,,,,,
7/7/2019,2.109710692,15688.16,5389.05,15.86,0,3496.24,0,0,0,Organic,2019,Houston,,,,,
7/14/2019,1.225857737,803745.1,449127.88,173774.82,2430.7,148083.33,0,0,0,Conventional,2019,Houston,,,,,
7/14/2019,2.047190307,17050.28,5293.07,27.8,0,4038.96,0,0,0,Organic,2019,Houston,,,,,
7/21/2019,1.148420469,718448.55,391052.25,110838.38,2078.35,108091.19,0,0,0,Conventional,2019,Houston,,,,,
7/21/2019,1.959069887,10459.93,3495.06,5.96,0,3723.56,0,0,0,Organic,2019,Houston,,,,,
7/28/2019,1.176236964,841501,459633.85,97879.68,2373.09,95049.82,0,0,0,Conventional,2019,Houston,,,,,
7/28/2019,2.123827103,15065.91,11533.18,7.99,0,2509.89,0,0,0,Organic,2019,Houston,,,,,
8/4/2019,1.165770661,828570.47,385018.32,125392.7,2403.87,121292.13,0,0,0,Conventional,2019,Houston,,,,,
8/4/2019,2.060699272,16934.37,7250.93,12,0,4068.49,0,0,0,Organic,2019,Houston,,,,,
8/11/2019,1.086390437,872584.41,358187.52,95213.12,2312.87,193399.86,0,0,0,Conventional,2019,Houston,,,,,
8/11/2019,1.941620736,16605.05,5057.35,0,0,4582.2,0,0,0,Organic,2019,Houston,,,,,
8/18/2019,1.138795254,898376.71,426116.46,140227.04,2804.93,122464.87,0,0,0,Conventional,2019,Houston,,,,,
8/18/2019,1.82413326,17439.25,4399.22,12.07,0,6142.89,0,0,0,Organic,2019,Houston,,,,,
8/25/2019,0.818462388,1397054.78,856960.79,97251.62,2270.43,169775.36,0,0,0,Conventional,2019,Houston,,,,,
8/25/2019,1.789091542,17351.93,4967.98,10.08,0,6539.4,0,0,0,Organic,2019,Houston,,,,,
9/1/2019,0.892928018,1065071.89,562282.5,83433.36,2254.59,123383.51,0,0,0,Conventional,2019,Houston,,,,,
9/1/2019,1.777220111,17090.73,9112.5,4.04,0,6771.71,0,0,0,Organic,2019,Houston,,,,,
9/8/2019,0.997179126,997405.24,537739.13,108176.8,2189.52,128849.73,0,0,0,Conventional,2019,Houston,,,,,
9/8/2019,1.743751758,21326.28,11235.37,20.28,0,8646.36,0,0,0,Organic,2019,Houston,,,,,
9/15/2019,1.00042488,1099917.12,411453.03,265195.83,2515.7,138359.38,0,0,0,Conventional,2019,Houston,,,,,
9/15/2019,1.582889488,19563.66,7262.89,14.2,0,6459.6,0,0,0,Organic,2019,Houston,,,,,
9/22/2019,0.954817853,1049484,423674.31,252527.35,2748.69,118686.6,0,0,0,Conventional,2019,Houston,,,,,
9/22/2019,1.794699819,15297.14,11517.3,4.07,0,1478.01,0,0,0,Organic,2019,Houston,,,,,
9/29/2019,0.992973839,926601.65,398497.92,208082.26,9644.99,133866.45,0,0,0,Conventional,2019,Houston,,,,,
9/29/2019,1.990708791,11964.82,8852.81,26.45,0,769.26,0,0,0,Organic,2019,Houston,,,,,
10/6/2019,0.918214432,1125085.64,434697.16,203345.93,9761.76,177307.96,0,0,0,Conventional,2019,Houston,,,,,
10/6/2019,1.729349653,10057.8,5136.7,6.11,0,519.75,0,0,0,Organic,2019,Houston,,,,,
10/13/2019,0.872875005,1145646.82,480011.06,318239.41,12992.01,126680.69,0,0,0,Conventional,2019,Houston,,,,,
10/13/2019,1.54257486,9853.15,3621.32,20.56,0,735.66,0,0,0,Organic,2019,Houston,,,,,
10/20/2019,0.831788493,1094598.08,475464.14,256642.11,3398.54,175262.99,0,0,0,Conventional,2019,Houston,,,,,
10/20/2019,1.677054783,11005.75,4499.49,55.55,0,673.31,0,0,0,Organic,2019,Houston,,,,,
10/27/2019,0.859134961,1125353.23,490087.24,230392.14,2292.41,134160.6,0,0,0,Conventional,2019,Houston,,,,,
10/27/2019,1.712066514,9534.14,5892.2,2.05,0,604.41,0,0,0,Organic,2019,Houston,,,,,
11/3/2019,0.795350837,1164563.12,524815.89,257812.64,1997.53,128311.06,0,0,0,Conventional,2019,Houston,,,,,
11/3/2019,1.622127183,8415.01,4795.81,8.21,0,511.35,0,0,0,Organic,2019,Houston,,,,,
11/10/2019,0.905621578,962081.28,417842.68,161654.66,1441.31,112806.62,0,0,0,Conventional,2019,Houston,,,,,
11/10/2019,1.844762585,9564.67,7280.22,16.41,0,278.51,0,0,0,Organic,2019,Houston,,,,,
11/17/2019,0.665929157,1295691.19,762659.49,150694.04,850.2,107734.3,0,0,0,Conventional,2019,Houston,,,,,
11/17/2019,1.739447237,9276.19,5232.89,14.42,0,176.01,0,0,0,Organic,2019,Houston,,,,,
11/24/2019,0.845283354,919857.01,434469.27,143108.65,799.24,104714.18,0,0,0,Conventional,2019,Houston,,,,,
11/24/2019,1.754372766,9388.4,6718.37,9.19,0,65.1,0,0,0,Organic,2019,Houston,,,,,
12/1/2019,0.740964996,1015706.01,592016.67,120848.39,1132.52,96612.29,0,0,0,Conventional,2019,Houston,,,,,
12/1/2019,1.865632269,10070.26,6615.25,61.97,0,68.38,0,0,0,Organic,2019,Houston,,,,,
12/8/2019,0.782584935,1045326.34,542154.68,101672.56,1070.48,129423.52,0,0,0,Conventional,2019,Houston,,,,,
12/8/2019,1.8172069,7136.9,4688.75,16.39,0,256.86,0,0,0,Organic,2019,Houston,,,,,
12/15/2019,0.866085175,954884.42,439402.36,202675.08,1726.02,109720.34,0,0,0,Conventional,2019,Houston,,,,,
12/15/2019,1.792407576,9794.13,5524.09,19.44,0,340.2,0,0,0,Organic,2019,Houston,,,,,
12/22/2019,0.794302845,966446.9,531542.14,119225.27,1055.45,115538.58,0,0,0,Conventional,2019,Houston,,,,,
12/22/2019,1.785440472,9417.35,5414.05,21.48,0,429.19,0,0,0,Organic,2019,Houston,,,,,
12/29/2019,0.716226574,1060345.19,509310.62,157721.58,1044.27,156513.51,0,0,0,Conventional,2019,Houston,,,,,
12/29/2019,1.673059593,11506.12,7754.91,24.56,0,668.98,0,0,0,Organic,2019,Houston,,,,,
1/6/2020,0.788483162,1105048.49,465257.42,291198.24,971.18,117560.66,0,0,0,Conventional,2020,Houston,,,,,
1/6/2020,1.661454558,12106.18,9320.16,20.26,0,545.61,0,0,0,Organic,2020,Houston,,,,,
1/12/2020,0.623982379,1451887.22,804908.16,192370.46,1143.26,131224.1,0,0,0,Conventional,2020,Houston,,,,,
1/12/2020,1.630335999,12902.2,5870.7,10.12,0,925.18,0,0,0,Organic,2020,Houston,,,,,
1/19/2020,0.555302918,1445375.63,831447.27,179375.86,782.87,128192.03,0,0,0,Conventional,2020,Houston,,,,,
1/19/2020,1.627284851,7406.44,2154.48,4.04,0,684.08,0,0,0,Organic,2020,Houston,,,,,
1/26/2020,0.734126049,1056398.56,494886.66,144606.45,3998.88,137191.41,0,0,0,Conventional,2020,Houston,,,,,
1/26/2020,1.718089008,7335.53,2736.7,7.01,0,830.42,0,0,0,Organic,2020,Houston,,,,,
2/2/2020,0.555433628,1631869.06,790320.66,216778.46,1227.08,197196.29,0,0,0,Conventional,2020,Houston,,,,,
2/2/2020,1.56666924,9013.58,3211.58,8.13,0,771.62,0,0,0,Organic,2020,Houston,,,,,
2/9/2020,0.620555042,1328330.19,632749.13,204382.12,577.37,127030.68,0,0,0,Conventional,2020,Houston,,,,,
2/9/2020,1.537353704,8706.32,3023.18,18.32,0,1130.19,0,0,0,Organic,2020,Houston,,,,,
2/16/2020,0.668980209,1123806.49,601613.51,149945.43,265.94,119385.68,0,0,0,Conventional,2020,Houston,,,,,
2/16/2020,1.570774264,9880.31,2851.47,20.31,0,681.84,0,0,0,Organic,2020,Houston,,,,,
2/23/2020,0.73775155,1160525.19,546127.26,185277.48,329.87,122674,0,0,0,Conventional,2020,Houston,,,,,
2/23/2020,1.512716831,8854.1,3205.3,22.28,0,701.14,0,0,0,Organic,2020,Houston,,,,,
3/1/2020,0.724182156,1209898.49,591174.1,154586.22,376.21,135265.31,0,0,0,Conventional,2020,Houston,,,,,
3/1/2020,1.654101348,8724.55,3726.77,20.36,0,998.55,0,0,0,Organic,2020,Houston,,,,,
3/8/2020,0.816268902,1099177.16,563834.22,134938.8,324.26,137052.77,0,0,0,Conventional,2020,Houston,,,,,
3/8/2020,1.660953109,12138.51,4013.01,24.7,0,1605.84,0,0,0,Organic,2020,Houston,,,,,
3/15/2020,0.844018722,1389589.22,733252.6,142608.83,1138.27,187731.8,0,0,0,Conventional,2020,Houston,,,,,
3/15/2020,1.710954438,17921.97,5058.29,141.04,2.06,1558.99,0,0,0,Organic,2020,Houston,,,,,
3/22/2020,0.87584168,1396855.51,716870.13,183160.8,1313.26,162659.51,0,0,0,Conventional,2020,Houston,,,,,
3/22/2020,1.615569771,22323.44,11488.6,37.53,0,2081.23,0,0,0,Organic,2020,Houston,,,,,
3/29/2020,0.947346108,1189050.03,500902.45,213094.97,3963.66,138401.02,0,0,0,Conventional,2020,Houston,,,,,
3/29/2020,1.516212759,18304.9,7160.77,20.56,2.06,1282.58,0,0,0,Organic,2020,Houston,,,,,
4/5/2020,0.899527094,1413343.94,674180.05,269971.1,2447.82,158983.13,0,0,0,Conventional,2020,Houston,,,,,
4/5/2020,1.653542612,14932.67,7139.55,39.25,0,1052.89,0,0,0,Organic,2020,Houston,,,,,
4/12/2020,0.883598572,1466617.62,819021.33,238067.84,2772.43,133893.15,0,0,0,Conventional,2020,Houston,,,,,
4/12/2020,1.749848088,17233.39,8480.25,30.89,0,1311.19,0,0,0,Organic,2020,Houston,,,,,
4/19/2020,0.838620368,1488513.77,729604.07,258752.9,10096.28,179551.03,0,0,0,Conventional,2020,Houston,,,,,
4/19/2020,1.619034142,16825.42,10210.38,28.79,0,1691.81,0,0,0,Organic,2020,Houston,,,,,
4/26/2020,0.971159903,1357559.46,498748.07,381724.49,12611.87,164649.62,0,0,0,Conventional,2020,Houston,,,,,
4/26/2020,1.642682702,14216.33,6748.06,52.56,0,1390.59,0,0,0,Organic,2020,Houston,,,,,
5/3/2020,0.896044754,1442759.37,598089.19,335697.4,6777.85,173098.21,0,0,0,Conventional,2020,Houston,,,,,
5/3/2020,1.619776828,11931.27,6356.65,0,0,1210.26,0,0,0,Organic,2020,Houston,,,,,
5/10/2020,0.829097832,1549616.62,709941.35,279432.94,6324.43,222626.11,0,0,0,Conventional,2020,Houston,,,,,
5/10/2020,1.669768284,13784.05,6288.86,16.17,0,1108.67,0,0,0,Organic,2020,Houston,,,,,
5/17/2020,0.95789259,1324807.88,634315.22,226537.34,6407.58,174417.66,0,0,0,Conventional,2020,Houston,,,,,
5/17/2020,1.780504308,12323.87,5317.7,8.09,0,604.93,0,0,0,Organic,2020,Houston,,,,,
5/24/2020,0.942465886,1465731.56,715043.23,253738.49,6697.88,197039,0,0,0,Conventional,2020,Houston,,,,,
5/24/2020,1.749681455,11896.99,4838.57,10.11,0,1128.75,0,0,0,Organic,2020,Houston,,,,,
5/31/2020,0.858388172,1488115.56,597647.49,317871.16,6518.55,234085.14,0,0,0,Conventional,2020,Houston,,,,,
5/31/2020,1.609030716,12502.21,4805.41,20.22,2.02,1098.96,0,0,0,Organic,2020,Houston,,,,,
6/7/2020,0.769465755,1507767.1,711107.66,278894.51,5959.09,197863.34,0,0,0,Conventional,2020,Houston,,,,,
6/7/2020,1.664627165,13192.82,4650.87,10.11,0,1526.18,0,0,0,Organic,2020,Houston,,,,,
6/14/2020,0.836992278,1303071.3,655653.4,170718.27,4728.79,198568.81,0,0,0,Conventional,2020,Houston,,,,,
6/14/2020,1.73870234,11862.65,3713,2.02,0,1519.48,0,0,0,Organic,2020,Houston,,,,,
6/21/2020,0.87029817,1307730.59,632829.15,187320.6,5116.38,213156.56,0,0,0,Conventional,2020,Houston,,,,,
6/21/2020,1.730902132,11821.98,3570.6,0,0,1613.98,0,0,0,Organic,2020,Houston,,,,,
6/28/2020,0.847425414,1213100.04,488044.9,230462.86,4173.1,184547.08,0,0,0,Conventional,2020,Houston,,,,,
6/28/2020,1.563562463,14836.52,4090.47,0,0,1993.56,0,0,0,Organic,2020,Houston,,,,,
7/5/2020,0.790026941,1461182.06,716569.81,215650.05,6741.56,198196.49,0,0,0,Conventional,2020,Houston,,,,,
7/5/2020,1.612333089,16116.88,4316.72,20.31,6.09,2565.02,0,0,0,Organic,2020,Houston,,,,,
7/12/2020,0.835201436,1264466.63,612844.45,171174.09,5775.52,204640.72,0,0,0,Conventional,2020,Houston,,,,,
7/12/2020,1.627283028,15354.82,3189.72,16.32,0,5870.68,0,0,0,Organic,2020,Houston,,,,,
7/19/2020,0.880140566,1186429.48,514165.23,177548.73,6399.4,217303.45,0,0,0,Conventional,2020,Houston,,,,,
7/19/2020,1.656146694,16650.36,3811.82,26.41,0,5066.64,0,0,0,Organic,2020,Houston,,,,,
7/26/2020,0.846248485,1258572.01,441341.28,265518.96,5843.88,213197.75,0,0,0,Conventional,2020,Houston,,,,,
7/26/2020,1.532730871,16976.49,3634.05,14.23,0,6844.95,0,0,0,Organic,2020,Houston,,,,,
8/2/2020,0.852850151,1147153.8,426528,253588.96,3821.98,174058.49,0,0,0,Conventional,2020,Houston,,,,,
8/2/2020,1.592056114,15430.05,3629.68,10.17,0,5101.82,0,0,0,Organic,2020,Houston,,,,,
8/9/2020,0.882640609,1150686.14,481541.92,182624.17,3185.23,208202,0,0,0,Conventional,2020,Houston,,,,,
8/9/2020,1.627180272,18667.08,3406.29,8.13,0,7286.08,0,0,0,Organic,2020,Houston,,,,,
8/16/2020,0.815526822,1289630.48,638085.82,174002.47,3579.26,191786.86,0,0,0,Conventional,2020,Houston,,,,,
8/16/2020,1.614406569,18048.25,3544.01,8.13,0,7523.12,0,0,0,Organic,2020,Houston,,,,,
8/23/2020,0.75689147,1500651.88,615146.47,286353.49,4059.83,212987.26,0,0,0,Conventional,2020,Houston,,,,,
8/23/2020,1.565804272,18019.78,4375.39,5.01,0,6935.12,0,0,0,Organic,2020,Houston,,,,,
8/30/2020,0.762125118,1275301.98,523221.08,242987.54,3934.14,193587.13,0,0,0,Conventional,2020,Houston,,,,,
8/30/2020,1.557876507,18668.83,4450.05,4.07,0,7253.4,0,0,0,Organic,2020,Houston,,,,,
9/6/2020,0.807395454,1177098.74,550148.96,158849.95,4486.84,198325.35,0,0,0,Conventional,2020,Houston,,,,,
9/6/2020,1.67545192,15091.76,4399.48,16.25,0,4755.98,0,0,0,Organic,2020,Houston,,,,,
9/13/2020,0.798137284,1209231.56,594155.57,158320.91,4149.87,186165.89,0,0,0,Conventional,2020,Houston,,,,,
9/13/2020,1.643405798,16553.02,4311.31,8.13,0,6568.14,0,0,0,Organic,2020,Houston,,,,,
9/20/2020,0.782405305,1246871.07,474206.15,263974.36,4248.77,186429.06,0,0,0,Conventional,2020,Houston,,,,,
9/20/2020,1.569821028,16491.42,4497.65,0,0,6399.62,0,0,0,Organic,2020,Houston,,,,,
9/27/2020,0.774520323,1272666.39,514398.19,285121.17,3914.98,167012,0,0,0,Conventional,2020,Houston,,,,,
9/27/2020,1.567294842,13387.11,3527.51,0,0,4724.74,0,0,0,Organic,2020,Houston,,,,,
10/4/2020,0.766335352,1319468,430416.14,361291.92,2958.1,182592.94,0,0,0,Conventional,2020,Houston,,,,,
10/4/2020,1.605243825,9543.67,3612.23,0,0,1348.46,0,0,0,Organic,2020,Houston,,,,,
10/11/2020,0.765441235,1244532.18,441769.98,318426.47,2575.55,189006.21,0,0,0,Conventional,2020,Houston,,,,,
10/11/2020,1.628059706,9995.42,3505.96,0.94,0,1271.03,0,0,0,Organic,2020,Houston,,,,,
